51	0	115	1
149	0	86	1
1019	6	482	1
212	4	21	1
6	3	22	1
103	7	64	1
8	11	87	1
3007	0	120	1
9	15	959	1
1136	7	261	1
197	9	309	1
22	8	1	1
76	19	251	1
308	18	32	1
323	0	56	1
1998	9	389	1
182	4	43	1
115	0	36	1
21	3	63	1
6	1	22	1
33	2	266	1
327	0	9	1
0	16	80	1
289	0	268	1
3017	8	89	1
43	12	499	1
44	41	3	1
141	0	5093	1
49	32	4592	1
6	3	347	1
170	0	2558	1
933	22	912	1
13	0	0	1
153	2	180	1
2937	7	211	1
138	0	1590	1
584	2	2	1
4	1	212	1
82	0	1004	1
180	13	310	1
234	7	1543	1
6	4	63	1
0	12	10	1
4796	18	548	1
673	33	3	1
141	29	7	1
3	8	294	1
482	10	1214	1
19	18	17	1
2588	0	1184	1
22	4	6	1
6	5	22	1
22	1	21	1
19	9	17	1
122	7	46	1
247	1	51	1
154	10	56	1
64	11	4064	1
1878	2	2802	1
14	81	58	2
293	0	1	2
2172	24	43	2
1058	2	856	2
1975	4	66	2
86	0	108	2
262	0	10	2
6	3	22	2
362	6	211	2
43	5	57	2
66	5	1975	2
22	1	6	2
6	1	22	2
413	0	9	2
7	26	11	2
275	26	3	2
3	42	1470	2
290	76	1138	2
2521	1	4910	2
31	2	18	2
467	12	9	2
310	2	153	2
1058	0	856	2
206	0	14	2
6	4	63	2
9	12	467	2
22	12	6	2
3	2	1178	2
54	21	187	2
127	24	64	2
2	2	467	2
78	10	446	2
1178	8	3	2
635	0	9	2
1878	2	2802	2
247	39	57	2
141	9	7	2
668	0	1420	2
6107	2	3	2
183	1	1042	2
4910	1	2521	2
86	108	45	2
4	107	15	2
25	16	924	2
211	3	46	2
658	6	265	2
33	20	40	2
99	22	290	2
4593	0	230	2
31	100	18	2
57	4	43	2
63	5	6	2
182	23	112	2
105	19	48	2
269	43	6081	2
39	32	57	2
48	19	105	2
310	2	180	2
2	8	106	2
7	20	11	2
4536	0	138	2
247	101	57	2
104	11	1396	2
1980	0	36	2
413	2	252	2
157	0	931	2
1502	8	138	2
3486	0	1138	2
182	4	43	2
206	0	1	2
830	4	15	2
833	2	2958	2
5	5	59	2
47	20	3	2
1317	56	60	2
127	31	64	2
11	16	7	2
220	39	58	2
22	1	21	2
19	2	17	2
7	2	11	2
796	39	8	2
3499	11	56	2
2	87	622	2
21	1	22	2
2915	4	232	2
76	29	2	2
141	0	11	2
1	1	130	2
702	7	48	2
1058	0	36	2
14	0	1	2
488	0	0	2
3	8	47	2
82	0	1495	2
209	18	18	2
87	58	8	2
484	3	1	2
16	42	36	2
1182	0	2255	2
2043	58	39	2
76	0	9	2
100	3	18	2
173	0	37	2
19	11	151	2
244	89	482	2
9	2	194	2
924	18	834	2
7	16	11	2
3007	0	120	2
37	1	43	2
25	8	89	2
6	12	22	2
141	16	7	2
0	26	57	2
31	26	65	2
173	170	57	2
4976	0	843	2
256	1	41	2
31	52	18	2
143	129	45	2
604	0	1521	2
1042	1	183	2
6959	0	1366	2
493	20	156	2
15	5	830	2
9	2	467	2
117	0	377	2
143	0	20	2
446	11	78	2
188	6	3	2
1257	7	528	2
64	34	127	2
222	6	599	2
45	108	86	2
5366	0	3879	2
43	5	182	2
99	24	389	2
45	0	143	2
64	11	127	2
100	0	18	2
130	1	1	2
59	4	5	2
1	51	138	2
233	9	219	2
43	1	37	2
100	24	406	2
232	5	2915	2
41	1	256	2
2	2	9	2
1	22	1004	2
2003	32	0	2
33	2	266	2
1500	7	1	2
1396	11	104	2
3872	13	3984	2
19	6	17	2
1798	9	61	2
242	25	628	2
122	0	61	3
7	8	11	3
0	1	10	3
3633	11	3924	3
57	0	3744	3
1436	0	6	3
1042	10	563	3
1	5	1230	3
1000	10	1250	3
3354	10	180	3
1230	4	1	3
100	185	18	3
1	5	626	3
127	24	64	3
34	1	153	3
153	1	34	3
429	56	1	3
362	6	211	3
668	0	5744	3
19	6	17	3
11	53	2236	3
1715	0	552	3
182	23	112	3
733	0	1042	3
201	3	671	3
247	35	57	3
100	24	406	3
486	0	559	3
10	1	0	3
99	22	290	3
7	2	11	3
22	1	6	3
3	20	4218	3
247	0	182	3
394	2	389	3
317	3	43	3
484	3	1	3
362	20	211	3
510	0	8	3
3633	11	1041	3
658	6	1431	3
2043	58	39	3
15	11	254	3
47	8	1629	3
2230	1	2745	3
416	1	1	3
141	16	7	3
187	24	6	3
44	20	4218	3
549	25	180	3
256	15	334	3
408	10	24	3
400	35	8	3
12	3	6	3
6	12	22	3
82	6	1002	3
7	20	11	3
247	39	57	3
64	7	1657	3
347	1	6	3
3648	2	2584	3
6	4	63	3
42	0	8	3
127	31	64	3
87	35	8	3
490	0	117	3
2745	1	2230	3
64	34	127	3
233	0	64	3
62	0	334	3
22	12	6	3
1042	10	6098	3
389	6	99	3
63	5	201	3
12	4	1	3
180	10	457	3
3313	0	114	3
1	1	416	3
349	24	825	3
112	1	8	3
86	39	20	3
2008	2	2476	3
1476	0	24	3
6	1	22	3
457	10	180	3
310	2	180	3
4617	0	360	3
63	5	6	3
4195	9	321	3
250	0	6171	3
117	0	377	3
24	11	254	3
1398	1	1	3
57	3	43	3
347	12	6	3
317	3	111	3
2799	11	127	3
3648	0	3354	3
8	1	112	3
552	8	278	3
47	26	3	3
6	3	12	3
1	5	12	3
6	1	347	3
3938	24	80	3
171	19	62	3
207	0	1	3
1398	0	207	3
1	1	1398	3
727	7	404	3
421	0	114	3
3	48	2194	3
54	21	187	3
626	4	1	3
160	8	3	3
82	6	3827	3
5040	0	791	3
407	10	563	3
1476	0	15	3
548	0	3217	3
201	4	63	3
58	8	2814	3
247	101	57	3
31	8	406	3
62	19	171	3
141	2	11	3
6	12	347	3
3884	0	552	3
759	1	3883	4
86	0	45	4
57	3	43	4
3	48	2194	4
1398	1	14	4
1337	2	436	4
6	4	63	4
1701	29	99	4
195	0	204	4
380	0	1194	4
2187	0	1	4
6	1	22	4
18	29	31	4
601	4	49	4
11	16	7	4
537	0	7	4
117	67	89	4
74	6	3903	4
1751	0	2429	4
5	5	969	4
457	9	3500	4
796	10	117	4
22	1	21	4
3883	1	759	4
6	0	1	4
43	5	111	4
549	10	180	4
431	1	160	4
171	19	62	4
3354	65	180	4
942	10	1969	4
286	5	21	4
64	34	127	4
218	0	4595	4
141	9	7	4
207	0	1	4
1209	0	1	4
244	0	2182	4
6600	2	180	4
19	18	151	4
3	3	47	4
8	0	272	4
1423	51	116	4
7	26	11	4
400	10	87	4
160	1	431	4
19	6	17	4
49	5	601	4
62	19	171	4
21	1	22	4
468	0	139	4
484	3	1	4
19	3	17	4
484	4	1	4
3	9	1178	4
529	8	1701	4
256	15	5	4
11	8	7	4
639	0	15	4
537	8	7	4
554	0	56	4
124	2	164	4
87	10	400	4
29	6	81	4
111	16	10	4
63	5	6	4
45	0	86	4
554	3	3	4
1337	70	436	4
1398	4	1	4
262	28	3	4
394	49	389	4
74	6	81	4
969	4	5	4
100	183	480	4
5	15	256	4
117	35	796	4
116	51	1423	4
3074	14	107	4
1398	0	1	4
14	1	1398	4
1	5	484	4
44	14	3	4
6	7	57	4
111	4	43	4
246	6	155	4
145	3	57	4
87	35	8	4
1	5	1398	4
127	31	64	4
1194	0	380	4
22	1	6	4
45	18	279	4
45	30	108	4
6	0	22	4
62	29	5	4
489	21	777	4
614	20	1	4
38	3	264	4
6864	3	264	4
14	0	1	4
12	3	6	4
212	0	6	4
7	16	11	4
21	4	286	4
2619	1	75	4
872	21	275	4
594	0	1923	4
117	10	796	4
64	30	1214	4
1523	0	34	4
1610	11	3	4
6	3	12	4
75	1	2619	4
6721	0	211	4
115	2	783	5
2	2	467	5
4195	9	321	5
6	3	12	5
0	128	57	5
3	9	44	5
58	5	20	5
180	20	457	5
18	6	31	5
37	20	57	5
19	18	17	5
16	9	36	5
719	10	243	5
57	3	37	5
39	27	461	5
1502	0	138	5
487	12	6	5
989	14	180	5
7	13	11	5
335	17	29	5
42	12	8	5
363	20	544	5
14	0	1	5
247	20	57	5
147	7	130	5
614	20	1	5
1668	0	114	5
63	5	6	5
57	5	145	5
153	3	310	5
20	12	543	5
287	0	6	5
1541	0	543	5
153	2	382	5
21	20	1	5
380	104	6053	5
9	33	2	5
31	8	1827	5
37	7	57	5
477	7	1511	5
205	0	9	5
22	12	21	5
354	18	1191	5
31	48	770	5
19	11	184	5
112	26	7	5
377	10	117	5
4654	3	1629	5
184	10	19	5
9	38	48	5
22	12	6	5
83	11	254	5
11	13	7	5
320	2	3	5
142	8	6	5
145	4	57	5
801	0	355	5
13	1	2959	5
317	2	5	5
11	53	2236	5
21	12	22	5
21	0	1	5
34	184	11	5
14	0	1398	5
190	0	118	5
4570	8	1715	5
1037	0	35	5
19	6	184	5
182	8	386	5
942	10	1969	5
1293	2	156	5
461	27	39	5
237	18	955	5
19	3	17	5
403	3	222	5
5865	90	2588	5
0	13	80	5
144	7	14	5
1800	7	244	5
2027	1	38	5
471	2	878	5
93	6	92	5
3	10	1759	5
153	20	310	5
596	2	1325	5
19	45	17	5
290	2	2331	5
1468	2	3	5
145	0	37	5
1245	18	6220	5
392	39	1	5
76	0	326	5
125	14	1532	5
1470	48	3	5
129	21	918	5
5121	0	190	5
3	9	1470	5
153	7	180	5
74	6	3903	5
17	92	897	5
115	0	36	5
457	9	310	5
4438	0	112	5
6	12	22	5
719	10	242	5
29	6	81	5
130	19	72	5
10	8	27	5
42	2	8	5
361	2	5	5
7	73	57	5
3	9	320	5
32	6	16	5
8	12	42	5
1885	11	180	5
543	3	20	5
9	8	48	5
861	3	9	5
215	9	125	5
4205	97	2555	5
38	2	1433	5
320	166	3	5
484	3	1	5
253	0	719	5
153	9	310	5
72	19	130	5
97	0	1363	5
142	0	1	5
10	26	8	5
1	5	257	5
940	0	112	5
206	3	1	5
74	6	81	5
1398	7	1	5
32	18	581	5
1681	11	19	5
1579	2	31	5
142	2	21	5
4988	9	6087	5
1813	7	457	5
498	2	2	5
936	0	353	5
1316	18	1191	5
3471	2	731	5
202	3	1	5
1	208	89	5
57	13	37	5
2327	28	751	5
12	3	6	5
493	20	156	5
1712	111	99	5
709	13	551	5
115	4	175	5
2329	61	310	5
6	3	22	5
6568	0	165	5
257	4	1	5
20	4	58	5
1379	0	1194	5
646	3	583	5
56	23	3	5
14	22	1	5
1	5	130	5
551	13	709	5
2	2	9	5
87	35	8	5
44	1	1248	5
1248	1	44	5
6	0	1	5
80	13	0	5
1541	3	20	5
145	27	37	5
377	35	8	5
933	0	912	5
1681	32	19	5
9	2	467	5
21	14	22	5
38	1	2027	5
72	46	130	5
2262	2	55	5
225	6	177	5
6186	0	6708	5
2	8	52	5
206	2	484	5
3322	0	34	5
758	0	9	5
823	21	1384	5
35	46	73	5
4962	0	153	5
3471	2	2327	5
1611	50	2555	5
6	4	63	5
335	17	218	5
206	3	484	5
140	25	812	5
6	0	22	5
4654	3	361	5
552	21	80	5
37	27	145	5
6	12	487	5
1646	0	921	5
6	14	22	5
1324	1	206	5
1	55	8	5
19	20	17	5
34	52	11	5
145	3	37	5
376	9	72	5
830	7	161	5
147	7	202	5
182	0	386	5
218	17	335	5
2959	1	13	5
218	0	1219	5
457	2	310	5
543	12	20	5
493	14	156	5
3471	2	751	5
130	4	1	5
226	0	24	5
117	10	377	5
115	3	175	5
6788	35	8	5
3	9	676	5
45	6	279	5
189	9	16	5
0	0	5	5
153	2	310	5
17	10	19	5
545	0	383	5
29	17	335	5
175	5	115	5
205	13	2	5
206	1	1324	5
170	21	172	5
31	26	65	5
145	3	57	5
37	13	57	5
583	3	646	5
475	3	18	6
646	3	583	6
62	29	5	6
8	11	87	6
57	13	37	6
37	0	57	6
446	11	78	6
4570	8	1715	6
310	2	180	6
1610	11	3	6
102	2	554	6
255	6	16	6
4617	0	360	6
1023	0	126	6
59	7	8	6
1061	4	353	6
213	49	3	6
3	48	56	6
202	3	429	6
44	2	1248	6
3	88	1222	6
31	8	100	6
63	5	6	6
1	5	1398	6
18	6	31	6
59	1	42	6
583	3	646	6
248	0	1195	6
44	30	3	6
52	28	309	6
14	1	836	6
936	0	2780	6
1222	1	1248	6
115	3	16	6
2219	10	140	6
86	0	322	6
1867	0	292	6
59	19	42	6
484	0	1	6
248	0	1	6
1041	7	1517	6
8	43	400	6
1	5	484	6
149	0	5239	6
1209	0	1	6
23	40	80	6
1751	2	1910	6
42	1	59	6
42	2	8	6
48	13	2	6
12	3	6	6
2	8	9	6
2111	6	16	6
2	2	90	6
34	3	1	6
1398	4	1	6
477	14	6877	6
143	2	2176	6
153	3	310	6
202	3	1	6
6422	18	559	6
165	14	16	6
6	0	1	6
2428	10	3386	6
154	10	3	6
295	4	10	6
1041	1	153	6
142	3	1	6
2	28	52	6
501	1	150	6
1	16	8	6
484	1	14	6
141	26	11	6
836	1	14	6
873	10	8	6
12	3	21	6
57	5	145	6
10	5	295	6
31	78	18	6
233	9	53	6
185	1	329	6
37	13	57	6
245	9	82	6
287	0	6	6
145	4	57	6
6	4	63	6
389	49	6896	6
12	1	6	6
389	49	2088	6
429	2	14	6
99	23	389	6
484	4	1	6
93	6	92	6
19	2	17	6
141	2	60	6
253	6	628	6
16	2	36	6
484	7	1	6
123	3	51	6
264	2	757	6
833	2	2958	6
2034	13	5065	6
13	1	289	6
21	3	12	6
1813	7	457	6
3808	33	2834	6
6764	3	751	6
100	185	18	6
3170	11	313	6
2078	0	594	6
3201	0	731	6
164	1	47	6
354	0	1	6
324	8	9	6
47	29	5	6
15	29	161	6
156	2	493	6
289	1	13	6
4977	60	139	6
316	13	1	6
1248	1	1222	6
149	0	86	6
2959	1	13	6
437	1	610	6
2589	0	1195	6
290	1	529	6
57	1	145	6
4	7	145	6
5065	49	2034	6
649	3	1	6
129	21	918	6
1579	0	100	6
933	0	912	6
529	1	290	6
42	0	8	6
145	0	37	6
3374	2	31	6
74	6	81	6
142	0	1	6
2	69	9	6
1078	108	1903	6
6	15	12	6
1579	2	31	6
457	9	310	6
329	1	185	6
78	10	446	6
253	6	1083	6
22	20	2290	6
353	5	1061	6
202	16	1	6
3452	8	310	6
62	9	0	6
44	41	3	6
473	0	330	6
922	6	146	6
145	1	57	6
93	6	511	6
47	1	164	6
6	3	12	6
106	6	2	6
22	38	2290	6
4977	60	5	6
31	10	100	6
477	0	5439	6
42	19	59	6
87	35	8	6
31	3	18	6
1980	23	16	6
361	2	317	6
1439	6	5659	6
719	10	242	6
640	0	145	6
13	1	2959	6
131	0	72	6
968	4	15	6
286	0	61	6
1003	9	155	6
103	8	64	6
1346	1	14	6
224	0	120	6
2176	0	20	6
324	2	9	6
362	6	211	6
166	6	121	6
44	14	10	6
10	26	8	6
580	2	4051	6
6	1	12	6
1248	1	44	6
19	6	17	6
153	1	1041	6
14	7	67	6
42	70	796	6
122	126	3559	6
65	97	18	6
5863	26	4223	6
15	5	968	6
482	10	64	6
14	0	1	6
150	1	501	6
57	3	37	6
361	2	5	6
47	7	5	6
812	21	140	6
14	1	1346	6
57	1	37	6
14	1	484	6
7052	2	1150	6
44	1	1248	6
628	10	49	6
142	2	21	6
610	1	437	6
319	0	48	6
2	9	9	6
74	44	29	6
5	49	3350	6
19	18	17	6
20	35	30	6
457	9	3500	6
19	3	17	6
2179	8	404	6
1	5	836	6
1922	2	2978	6
12	15	6	6
1966	0	391	6
2	29	9	6
37	1	57	6
1	16	202	6
16	10	32	6
35	46	73	6
180	10	1801	6
836	4	1	6
18	29	31	6
8	11	873	6
640	0	37	6
166	18	121	7
63	5	21	7
248	4	1	7
3	48	56	7
57	13	37	7
1	5	836	7
1	5	248	7
1	5	484	7
311	3	3	7
1248	1	1222	7
224	0	120	7
0	16	7	7
36	18	581	7
146	8	922	7
1982	111	982	7
45	6	279	7
14	1	484	7
423	3	20	7
0	63	353	7
639	0	5624	7
2660	10	247	7
186	13	3053	7
37	13	57	7
3854	0	218	7
218	85	5043	7
31	20	475	7
64	34	127	7
461	1	6	7
2215	0	714	7
52	8	2	7
136	1	3440	7
17	23	19	7
39	4	10	7
19	9	17	7
101	34	5070	7
592	7	67	7
453	20	81	7
59	2	42	7
461	0	6	7
4205	97	2555	7
4	39	15	7
31	3	18	7
1541	3	20	7
11	7	141	7
2219	10	140	7
8	12	4	7
3354	10	180	7
591	7	1085	7
44	6	3	7
3	15	616	7
42	19	59	7
100	83	18	7
842	3	44	7
6	4	63	7
146	65	425	7
146	10	425	7
10	6	1342	7
861	0	467	7
38	13	6	7
11	0	7	7
484	1	206	7
434	0	9	7
76	2	2	7
974	0	717	7
206	0	1	7
3860	7	2577	7
3351	0	1138	7
149	0	5239	7
64	45	482	7
208	1	4494	7
614	1	10	7
87	10	8	7
484	0	1	7
1603	7	476	7
129	21	918	7
58	16	202	7
383	10	821	7
63	5	6	7
475	3	18	7
10	7	864	7
59	19	42	7
4494	1	208	7
233	6	896	7
758	0	52	7
1222	1	1248	7
1566	26	0	7
991	2	3	7
264	5	836	7
4	12	8	7
65	97	18	7
1845	83	15	7
19	18	151	7
1233	3	58	7
8	7	1	7
836	4	1	7
119	43	17	7
484	4	1	7
57	5	145	7
2215	24	1585	7
57	12	1903	7
105	1	783	7
247	11	2660	7
53	0	287	7
311	3	188	7
1966	0	391	7
974	1	717	7
615	0	1185	7
873	35	8	7
2	9	9	7
3053	13	186	7
4	7	35	7
1627	1	989	7
1903	12	57	7
115	61	175	7
484	3	14	7
1398	0	1	7
59	1	42	7
6	2	11	7
310	2	180	7
11	20	7	7
6	14	22	7
528	0	933	7
74	6	81	7
76	0	9	7
812	21	140	7
484	7	1	7
3248	2	2730	7
602	3	1	7
14	0	1	7
744	18	578	7
1	5	626	7
145	4	57	7
484	1	14	7
797	32	2	7
126	9	1023	7
10	1	614	7
32	2	16	7
161	8	436	7
6	4	10	7
2	129	799	7
717	1	974	7
735	9	16	7
3440	1	136	7
37	12	57	7
1686	1	980	7
59	7	42	7
4680	1	5131	7
744	136	31	7
757	95	38	7
21	1	22	7
228	20	9	7
6	3	12	7
200	32	2257	7
257	17	836	7
2	2	105	7
215	9	125	7
45	0	108	7
56	9	320	7
89	62	117	7
3440	1	2514	7
6	12	22	7
42	1	59	7
11	53	312	7
22	1	21	7
57	12	37	7
1211	29	57	7
7	16	0	7
10	7	1	7
3	20	842	7
370	13	140	7
836	4	264	7
52	2	2	7
248	0	22	7
354	0	1	7
1813	7	457	7
626	4	1	7
290	0	1138	7
2514	1	3440	7
67	16	1	7
2150	0	100	7
119	6	17	7
206	0	484	7
48	0	9	7
20	12	423	7
3417	0	161	7
38	95	757	7
20	6	5492	7
673	2	3	7
5667	2	4734	7
922	6	146	7
100	183	18	7
641	74	99	7
136	1	2514	7
1817	9	72	7
21	4	63	7
5131	1	4680	7
32	8	16	7
812	10	140	7
783	1	105	7
3146	0	113	7
2	2	1168	7
140	24	137	7
1541	0	423	7
11	28	141	7
28	23	9	7
17	58	19	7
42	0	8	7
1594	0	812	7
10	52	316	7
8	32	2257	7
19	6	17	7
0	8	5	7
2466	0	182	7
980	1	1686	7
376	0	844	7
9	50	2	7
6	1	461	7
0	52	316	7
22	12	6	7
16	20	36	7
248	0	1	7
1845	24	436	7
836	17	257	7
1078	0	43	7
423	12	20	7
2493	0	931	7
12	3	6	7
310	14	153	7
735	0	36	7
206	1	484	7
0	128	57	7
6	13	38	7
2514	1	136	7
117	35	2624	7
4	56	15	7
1	16	67	7
202	16	58	7
2152	26	15	7
989	1	1627	7
6	3	10	7
10	5	39	7
8	9	510	7
10	5	6	7
9	15	6897	8
673	2	3	8
1276	14	17	8
57	1	1903	8
1	1	484	8
310	1	1296	8
1903	1	57	8
37	1	43	8
179	5	949	8
2176	0	1662	8
240	29	1907	8
392	39	1	8
484	0	14	8
46	2	284	8
420	10	2	8
143	0	20	8
11	61	7	8
995	0	21	8
1337	12	1065	8
1211	5	3710	8
125	23	559	8
361	1	1580	8
9	9	197	8
300	0	335	8
218	85	5043	8
1296	1	310	8
501	2	211	8
39	3	10	8
153	1	1041	8
1211	7	57	8
819	3	1	8
8	0	2106	8
2956	0	105	8
5314	8	755	8
3912	26	233	8
283	0	5	8
48	0	9	8
43	5	37	8
605	6	450	8
704	1	773	8
14	1	484	8
142	2	21	8
538	0	0	8
1479	7	531	8
11	80	7	8
1	5	257	8
4	19	35	8
2	9	197	8
484	117	1	8
57	28	173	8
4	7	35	8
739	3	37	8
159	1	211	8
894	6	60	8
23	5	732	8
63	4	70	8
99	23	389	8
803	13	928	8
146	10	425	8
641	74	99	8
732	4	23	8
63	5	6	8
1517	0	153	8
257	4	1	8
43	1	37	8
166	18	121	8
283	6	365	8
141	0	5093	8
10	6	1342	8
1966	0	391	8
1	1	827	8
10	13	5	8
1928	13	629	8
1211	7	3710	8
1355	111	696	8
42	7	59	8
1258	1	949	8
2245	3	3034	8
52	2	252	8
3	36	154	8
328	1	38	8
543	1	336	8
9	2	799	8
3	9	47	8
312	28	141	8
519	1	711	8
6	4	63	8
284	25	942	8
336	1	543	8
2563	7	123	8
2509	3	18	8
2121	28	4114	8
744	136	31	8
826	8	275	8
6	4	95	8
115	29	16	8
389	2	99	8
1928	0	860	8
15	71	408	8
949	1	1258	8
49	3	1	8
6914	50	982	8
1	5	130	8
205	0	9	8
2466	11	2905	8
583	1	646	8
89	9	117	8
873	35	8	8
398	14	31	8
673	29	2203	8
176	8	87	8
122	0	5493	8
35	3	22	8
3078	8	692	8
209	2	31	8
362	0	211	8
129	21	918	8
484	4	1	8
3912	26	576	8
1580	1	361	8
1	16	8	8
247	11	57	8
949	2	172	8
10	0	5	8
1931	1	39	8
37	4	43	8
4	39	15	8
1457	10	2	8
646	1	583	8
868	20	831	8
1003	6	155	8
55	58	273	8
744	0	954	8
732	2	741	8
153	0	1517	8
3	8	44	8
55	42	6891	8
251	2	2	8
26	12	569	8
1050	2	343	8
251	9	2	8
3710	4	1211	8
1994	6	1281	8
19	6	17	8
93	43	92	8
292	8	688	8
1206	0	197	8
3228	1	301	8
495	3	146	8
185	2	11	8
9	0	197	8
688	8	2970	8
683	0	9	8
70	5	63	8
142	8	6	8
4020	9	919	8
42	19	59	8
180	2	1041	8
10	7	692	8
38	1	63	8
370	6	140	8
5	13	10	8
153	2	1517	8
3	2	1468	8
425	65	146	8
17	13	92	8
711	1	519	8
173	0	2341	8
9	150	136	8
59	1	42	8
12	19	6	8
29	6	81	8
2629	0	19	8
102	1	164	8
19	18	17	8
583	12	646	8
1041	1	153	8
354	0	1	8
456	21	18	8
99	29	389	8
153	29	1517	8
2121	7	111	8
76	2	2	8
484	1	14	8
508	0	5927	8
692	0	0	8
2962	14	610	8
1	5	484	8
119	111	3607	8
646	12	583	8
211	1	159	8
4	8	15	8
3217	74	548	8
164	1	102	8
3	9	44	8
812	10	140	8
1041	118	153	8
246	34	155	8
0	57	67	8
244	0	482	8
3234	10	20	8
317	2	3	8
6	19	12	8
42	0	8	8
57	0	37	8
14	0	1	8
1164	3	67	8
228	2	9	8
59	2	42	8
1380	0	2466	8
92	13	17	8
670	2	55	8
0	15	339	8
386	39	57	8
576	0	183	8
142	0	1	8
59	19	42	8
3417	8	25	8
20	11	3234	8
35	19	4	8
362	49	211	8
3	8	47	8
42	1	59	8
16	8	1146	8
522	0	15	8
484	1	1	8
5	7	148	8
63	1	328	8
1096	1	2165	8
827	1	1	8
130	4	1	8
328	1	63	8
39	1	1931	8
2165	1	1096	8
949	4	179	8
457	29	1517	8
153	2	1041	8
12	13	6	8
9	0	90	8
301	1	3228	8
1337	0	724	8
569	12	26	8
212	7	1021	8
2	2	205	8
1380	0	2905	8
218	0	57	8
57	46	37	8
666	6	3	8
3	10	275	8
773	1	704	8
796	10	117	8
484	52	1	8
95	5	6	8
108	21	45	8
6	13	12	8
63	1	38	8
117	10	796	8
1065	12	1337	8
38	1	328	8
1498	3	1	8
596	2	0	9
3217	0	548	9
3	22	275	9
18	2	31	9
3217	42	548	9
119	0	19	9
269	0	317	9
18	29	31	9
169	76	268	9
253	0	49	9
51	0	36	9
57	46	37	9
